text,phonemes,soundex,Soundexanzahl,Phonemanzahl,AnzahlSätze,Wortanzahl,Wortlängen,VarWortlängen
Drowsy Daffy dreads drum dreams.,"[['D', 'R', 'AW1', 'Z', 'IY0'], ['D', 'AE1', 'F', 'IY0'], ['D', 'R', 'EH1', 'D', 'Z'], ['D', 'R', 'AH1', 'M'], ['D', 'R', 'IY1', 'M', 'Z']]","['D620', 'D100', 'D632', 'D650', 'D652']","{'D620': 1, 'D100': 1, 'D632': 1, 'D650': 1, 'D652': 1}","{'D': 6, 'R': 4, 'AW1': 1, 'Z': 3, 'IY0': 2, 'AE1': 1, 'F': 1, 'EH1': 1, 'AH1': 1, 'M': 2, 'IY1': 1}",1,5,"[6, 5, 6, 4, 7]",1.04
Taz's trusty thresher thrashes trash.,"[['T', 'AA1', 'Z'], ['T', 'R', 'AH1', 'S', 'T', 'IY0'], ['TH', 'R', 'EH1', 'SH', 'ER0'], ['TH', 'R', 'AE1', 'SH', 'IH0', 'Z'], ['T', 'R', 'AE1', 'SH']]","['T200', 'T623', 'T626', 'T622', 'T620']","{'T200': 1, 'T623': 1, 'T626': 1, 'T622': 1, 'T620': 1}","{'T': 4, 'AA1': 1, 'Z': 2, 'R': 4, 'AH1': 1, 'S': 1, 'IY0': 1, 'TH': 2, 'EH1': 1, 'SH': 3, 'ER0': 1, 'AE1': 2, 'IH0': 1}",1,5,"[5, 6, 8, 8, 6]",1.44
Granny grew the green grapes Gossamer grabbed.,"[['G', 'R', 'AE1', 'N', 'IY0'], ['G', 'R', 'UW1'], ['DH', 'AH0'], ['G', 'R', 'IY1', 'N'], ['G', 'R', 'EY1', 'P', 'S'], ['G', 'AA1', 'S', 'AH0', 'M', 'ER0'], ['G', 'R', 'AE1', 'B', 'D']]","['G650', 'G600', 'T000', 'G650', 'G612', 'G256', 'G613']","{'G650': 2, 'G600': 1, 'T000': 1, 'G612': 1, 'G256': 1, 'G613': 1}","{'G': 6, 'R': 5, 'AE1': 2, 'N': 2, 'IY0': 1, 'UW1': 1, 'DH': 1, 'AH0': 2, 'IY1': 1, 'EY1': 1, 'P': 1, 'S': 2, 'AA1': 1, 'M': 1, 'ER0': 1, 'B': 1, 'D': 1}",1,7,"[6, 4, 3, 5, 6, 8, 8]",3.061224489795918
Suddenly Sam Sheepdog shut summer shutters.,"[['S', 'AH1', 'D', 'AH0', 'N', 'L', 'IY0'], ['S', 'AE1', 'M'], ['SH', 'IY1', 'P', 'T', 'AO2', 'G'], ['SH', 'AH1', 'T'], ['S', 'AH1', 'M', 'ER0'], ['SH', 'AH1', 'T', 'ER0', 'Z']]","['S354', 'S500', 'S132', 'S300', 'S560', 'S362']","{'S354': 1, 'S500': 1, 'S132': 1, 'S300': 1, 'S560': 1, 'S362': 1}","{'S': 3, 'AH1': 4, 'D': 1, 'AH0': 1, 'N': 1, 'L': 1, 'IY0': 1, 'AE1': 1, 'M': 2, 'SH': 3, 'IY1': 1, 'P': 1, 'T': 3, 'AO2': 1, 'G': 1, 'ER0': 2, 'Z': 1}",1,6,"[8, 3, 8, 4, 6, 9]",4.888888888888888
Tweety topples twelve twinkling toy tractor-trailer trucks.,"[['T', 'W', 'IY1', 'T', 'IY0'], ['T', 'AA1', 'P', 'AH0', 'L', 'Z'], ['T', 'W', 'EH1', 'L', 'V'], ['T', 'W', 'IH1', 'NG', 'K', 'AH0', 'L', 'IH0', 'NG'], ['T', 'OY1'], ['T', 'R', 'AE1', 'K', 'T', 'ER0', 'T', 'W', 'AO2', 'R', 'AH0', 'L'], ['T', 'R', 'AH1', 'K', 'S']]","['T300', 'T142', 'T410', 'T524', 'T000', 'T623', 'T620']","{'T300': 1, 'T142': 1, 'T410': 1, 'T524': 1, 'T000': 1, 'T623': 1, 'T620': 1}","{'T': 10, 'W': 4, 'IY1': 1, 'IY0': 1, 'AA1': 1, 'P': 1, 'AH0': 3, 'L': 4, 'Z': 1, 'EH1': 1, 'V': 1, 'IH1': 1, 'NG': 2, 'K': 3, 'IH0': 1, 'OY1': 1, 'R': 3, 'AE1': 1, 'ER0': 1, 'AO2': 1, 'AH1': 1, 'S': 1}",1,7,"[6, 7, 6, 9, 3, 15, 7]",11.959183673469386
Will wild-eyed Wile E's whirligig whirl?,"[['W', 'IH1', 'L'], ['W', 'AY1', 'L', 'D', 'AY2', 'D'], ['W', 'AY1', 'L'], ['EH1', 'S'], ['W', 'ER1', 'L', 'IH0', 'G', 'R', 'IY0'], ['W', 'ER1', 'L']]","['W400', 'W433', 'W400', 'E200', 'W642', 'W640']","{'W400': 2, 'W433': 1, 'E200': 1, 'W642': 1, 'W640': 1}","{'W': 5, 'IH1': 1, 'L': 5, 'AY1': 2, 'D': 2, 'AY2': 1, 'EH1': 1, 'S': 1, 'ER1': 2, 'IH0': 1, 'G': 1, 'R': 1, 'IY0': 1}",1,6,"[4, 9, 4, 3, 9, 6]",5.805555555555556
Preppy Pepe prefers preshrunk printed pleated pants.,"[['P', 'R', 'EH1', 'P', 'IY0'], ['P', 'EH1', 'P', 'IY0'], ['P', 'R', 'AH0', 'F', 'ER1', 'Z'], ['P', 'R', 'EH1', 'R', 'SH', 'AH0', 'NG', 'K'], ['P', 'R', 'IH1', 'N', 'T', 'AH0', 'D'], ['P', 'L', 'IY1', 'T', 'AH0', 'D'], ['P', 'AE1', 'N', 'T', 'S']]","['P610', 'P100', 'P616', 'P626', 'P653', 'P433', 'P532']","{'P610': 1, 'P100': 1, 'P616': 1, 'P626': 1, 'P653': 1, 'P433': 1, 'P532': 1}","{'P': 9, 'R': 5, 'EH1': 3, 'IY0': 2, 'AH0': 4, 'F': 1, 'ER1': 1, 'Z': 1, 'SH': 1, 'NG': 1, 'K': 1, 'IH1': 1, 'N': 2, 'T': 3, 'D': 2, 'L': 1, 'IY1': 1, 'AE1': 1, 'S': 1}",1,7,"[6, 4, 7, 9, 7, 7, 6]",1.959183673469388
Porky paints perfect plastic plane propellers.,"[['P', 'AO1', 'R', 'K', 'IY0'], ['P', 'EY1', 'N', 'T', 'S'], ['P', 'ER1', 'F', 'IH2', 'K', 'T'], ['P', 'L', 'AE1', 'S', 'T', 'IH0', 'K'], ['P', 'L', 'EY1', 'N'], ['P', 'R', 'AH0', 'P', 'EH1', 'L', 'ER0', 'Z']]","['P620', 'P532', 'P612', 'P423', 'P450', 'P614']","{'P620': 1, 'P532': 1, 'P612': 1, 'P423': 1, 'P450': 1, 'P614': 1}","{'P': 7, 'AO1': 1, 'R': 2, 'K': 3, 'IY0': 1, 'EY1': 2, 'N': 2, 'T': 3, 'S': 2, 'ER1': 1, 'F': 1, 'IH2': 1, 'L': 3, 'AE1': 1, 'IH0': 1, 'AH0': 1, 'EH1': 1, 'ER0': 1, 'Z': 1}",1,6,"[5, 6, 7, 7, 5, 11]",4.138888888888888
Foghorn Leghorn lays aluminum linoleum.,"[['F', 'AA1', 'G', 'HH', 'ER0', 'N'], ['L', 'EH1', 'G', 'HH', 'AO0', 'R', 'N'], ['L', 'EY1', 'Z'], ['AH0', 'L', 'UW1', 'M', 'AH0', 'N', 'AH0', 'M'], ['L', 'AH0', 'N', 'OW1', 'L', 'IY0', 'AH0', 'M']]","['F265', 'L265', 'L200', 'A455', 'L545']","{'F265': 1, 'L265': 1, 'L200': 1, 'A455': 1, 'L545': 1}","{'F': 1, 'AA1': 1, 'G': 2, 'HH': 2, 'ER0': 1, 'N': 4, 'L': 5, 'EH1': 1, 'AO0': 1, 'R': 1, 'EY1': 1, 'Z': 1, 'AH0': 5, 'UW1': 1, 'M': 3, 'OW1': 1, 'IY0': 1}",1,5,"[7, 7, 4, 8, 9]",2.8
Yosemite Sam sharpens six shimmering silver spurs.,"[['Y', 'OW0', 'S', 'EH1', 'M', 'IH0', 'T', 'IY0'], ['S', 'AE1', 'M'], ['SH', 'AA1', 'R', 'P', 'AH0', 'N', 'Z'], ['S', 'IH1', 'K', 'S'], ['SH', 'IH1', 'M', 'ER0', 'IH0', 'NG'], ['S', 'IH1', 'L', 'V', 'ER0'], ['S', 'P', 'ER1', 'Z']]","['Y253', 'S500', 'S615', 'S200', 'S565', 'S416', 'S162']","{'Y253': 1, 'S500': 1, 'S615': 1, 'S200': 1, 'S565': 1, 'S416': 1, 'S162': 1}","{'Y': 1, 'OW0': 1, 'S': 6, 'EH1': 1, 'M': 3, 'IH0': 2, 'T': 1, 'IY0': 1, 'AE1': 1, 'SH': 2, 'AA1': 1, 'R': 1, 'P': 2, 'AH0': 1, 'N': 1, 'Z': 2, 'IH1': 3, 'K': 1, 'ER0': 2, 'NG': 1, 'L': 1, 'V': 1, 'ER1': 1}",1,7,"[8, 3, 8, 3, 10, 6, 6]",5.918367346938775
The fleeing fly finally flew fast.,"[['DH', 'AH0'], ['F', 'L', 'IY1', 'IH0', 'NG'], ['F', 'L', 'AY1'], ['F', 'AY1', 'N', 'AH0', 'L', 'IY0'], ['F', 'L', 'UW1'], ['F', 'AE1', 'S', 'T']]","['T000', 'F452', 'F400', 'F540', 'F400', 'F230']","{'T000': 1, 'F452': 1, 'F400': 2, 'F540': 1, 'F230': 1}","{'DH': 1, 'AH0': 2, 'F': 5, 'L': 4, 'IY1': 1, 'IH0': 1, 'NG': 1, 'AY1': 2, 'N': 1, 'IY0': 1, 'UW1': 1, 'AE1': 1, 'S': 1, 'T': 1}",1,6,"[3, 7, 3, 7, 4, 5]",2.8055555555555554
Four frozen flies were free to flee.,"[['F', 'AO1', 'R'], ['F', 'R', 'OW1', 'Z', 'AH0', 'N'], ['F', 'L', 'AY1', 'Z'], ['W', 'ER0'], ['F', 'R', 'IY1'], ['T', 'UW1'], ['F', 'L', 'IY1']]","['F600', 'F625', 'F420', 'W600', 'F600', 'T000', 'F400']","{'F600': 2, 'F625': 1, 'F420': 1, 'W600': 1, 'T000': 1, 'F400': 1}","{'F': 5, 'AO1': 1, 'R': 3, 'OW1': 1, 'Z': 2, 'AH0': 1, 'N': 1, 'L': 2, 'AY1': 1, 'W': 1, 'ER0': 1, 'IY1': 2, 'T': 1, 'UW1': 1}",1,7,"[4, 6, 5, 4, 4, 2, 5]",1.346938775510204
The tired turtle tried to tread tenderly.,"[['DH', 'AH0'], ['T', 'AY1', 'ER0', 'D'], ['T', 'ER1', 'T', 'AH0', 'L'], ['T', 'R', 'AY1', 'D'], ['T', 'UW1'], ['T', 'R', 'EH1', 'D'], ['T', 'EH1', 'N', 'D', 'ER0', 'L', 'IY0']]","['T000', 'T630', 'T634', 'T630', 'T000', 'T630', 'T536']","{'T000': 2, 'T630': 3, 'T634': 1, 'T536': 1}","{'DH': 1, 'AH0': 2, 'T': 7, 'AY1': 2, 'ER0': 2, 'D': 4, 'ER1': 1, 'L': 2, 'R': 2, 'UW1': 1, 'EH1': 2, 'N': 1, 'IY0': 1}",1,7,"[3, 5, 6, 5, 2, 5, 9]",4.285714285714286
"The sleek, shiny shark swam silently.","[['DH', 'AH0'], ['S', 'L', 'IY1', 'K'], ['SH', 'AY1', 'N', 'IY0'], ['SH', 'AA1', 'R', 'K'], ['S', 'W', 'AE1', 'M'], ['S', 'AY1', 'L', 'AH0', 'N', 'T', 'L', 'IY0']]","['T000', 'S420', 'S500', 'S620', 'S500', 'S453']","{'T000': 1, 'S420': 1, 'S500': 2, 'S620': 1, 'S453': 1}","{'DH': 1, 'AH0': 2, 'S': 3, 'L': 3, 'IY1': 1, 'K': 2, 'SH': 2, 'AY1': 2, 'N': 2, 'IY0': 2, 'AA1': 1, 'R': 1, 'W': 1, 'AE1': 1, 'M': 1, 'T': 1}",1,6,"[3, 6, 5, 5, 4, 9]",3.5555555555555554
The drinking donkey drank delicately.,"[['DH', 'AH0'], ['D', 'R', 'IH1', 'NG', 'K', 'IH0', 'NG'], ['D', 'AA1', 'NG', 'K', 'IY0'], ['D', 'R', 'AE1', 'NG', 'K'], ['D', 'EH1', 'L', 'AH0', 'K', 'AH0', 'T', 'L', 'IY0']]","['T000', 'D652', 'D520', 'D652', 'D423']","{'T000': 1, 'D652': 2, 'D520': 1, 'D423': 1}","{'DH': 1, 'AH0': 3, 'D': 4, 'R': 2, 'IH1': 1, 'NG': 4, 'K': 4, 'IH0': 1, 'AA1': 1, 'IY0': 2, 'AE1': 1, 'EH1': 1, 'L': 2, 'T': 1}",1,5,"[3, 8, 6, 5, 11]",7.44
"Ordinarily, ordinary orange orangutans organised orderly outings.","[['AO2', 'R', 'D', 'AH0', 'N', 'EH1', 'R', 'AH0', 'L', 'IY0'], ['AO1', 'R', 'D', 'AH0', 'N', 'EH2', 'R', 'IY0'], ['AO1', 'R', 'AH0', 'N', 'JH'], ['AO0', 'R', 'AE1', 'NG', 'AH0', 'T', 'AE0', 'N', 'Z'], ['AO1', 'R', 'G', 'AH0', 'N', 'AH0', 'S', 'T'], ['AO1', 'R', 'D', 'ER0', 'L', 'IY0'], ['AW1', 'T', 'IH0', 'NG', 'Z']]","['O635', 'O635', 'O652', 'O652', 'O625', 'O636', 'O352']","{'O635': 2, 'O652': 2, 'O625': 1, 'O636': 1, 'O352': 1}","{'AO2': 1, 'R': 8, 'D': 3, 'AH0': 7, 'N': 5, 'EH1': 1, 'L': 2, 'IY0': 3, 'AO1': 4, 'EH2': 1, 'JH': 1, 'AO0': 1, 'AE1': 1, 'NG': 2, 'T': 3, 'AE0': 1, 'Z': 2, 'G': 1, 'S': 1, 'ER0': 1, 'AW1': 1, 'IH0': 1}",1,7,"[11, 8, 6, 10, 9, 7, 8]",2.5306122448979593
Polly parrot wanted wilted peppers.,"[['P', 'AA1', 'L', 'IY0'], ['P', 'EH1', 'R', 'AH0', 'T'], ['W', 'AA1', 'N', 'T', 'AH0', 'D'], ['W', 'IH1', 'L', 'T', 'IH0', 'D'], ['P', 'EH1', 'P', 'ER0', 'Z']]","['P400', 'P630', 'W533', 'W433', 'P162']","{'P400': 1, 'P630': 1, 'W533': 1, 'W433': 1, 'P162': 1}","{'P': 4, 'AA1': 2, 'L': 2, 'IY0': 1, 'EH1': 2, 'R': 1, 'AH0': 2, 'T': 3, 'W': 2, 'N': 1, 'D': 2, 'IH1': 1, 'IH0': 1, 'ER0': 1, 'Z': 1}",1,5,"[5, 6, 6, 6, 8]",0.96
The porpoise purposely performed poetry on purpose.,"[['DH', 'AH0'], ['P', 'AO1', 'R', 'P', 'AH0', 'S'], ['P', 'ER1', 'P', 'AH0', 'S', 'L', 'IY0'], ['P', 'ER0', 'F', 'AO1', 'R', 'M', 'D'], ['P', 'OW1', 'AH0', 'T', 'R', 'IY0'], ['AA1', 'N'], ['P', 'ER1', 'P', 'AH0', 'S']]","['T000', 'P612', 'P612', 'P616', 'P360', 'O500', 'P612']","{'T000': 1, 'P612': 3, 'P616': 1, 'P360': 1, 'O500': 1}","{'DH': 1, 'AH0': 5, 'P': 8, 'AO1': 2, 'R': 3, 'S': 3, 'ER1': 2, 'L': 1, 'IY0': 2, 'ER0': 1, 'F': 1, 'M': 1, 'D': 1, 'OW1': 1, 'T': 1, 'AA1': 1, 'N': 1}",1,7,"[3, 8, 9, 9, 6, 2, 8]",7.1020408163265305
The awkward octopus awkwardly awoke.,"[['DH', 'AH0'], ['AA1', 'K', 'W', 'ER0', 'D'], ['AA1', 'K', 'T', 'AH0', 'P', 'UH2', 'S'], ['AO1', 'K', 'W', 'ER0', 'D', 'L', 'IY0'], ['AH0', 'W', 'OW1', 'K']]","['T000', 'A263', 'O231', 'A263', 'A200']","{'T000': 1, 'A263': 2, 'O231': 1, 'A200': 1}","{'DH': 1, 'AH0': 3, 'AA1': 2, 'K': 4, 'W': 3, 'ER0': 2, 'D': 2, 'T': 1, 'P': 1, 'UH2': 1, 'S': 1, 'AO1': 1, 'L': 1, 'IY0': 1, 'OW1': 1}",1,5,"[3, 7, 7, 9, 6]",3.84
Pigeons surely shyly sit on statues.,"[['P', 'IH1', 'JH', 'AH0', 'N', 'Z'], ['SH', 'UH1', 'R', 'L', 'IY0'], ['SH', 'AY1', 'L', 'IY0'], ['S', 'IH1', 'T'], ['AA1', 'N'], ['S', 'T', 'AE1', 'CH', 'UW2', 'Z']]","['P252', 'S640', 'S400', 'S300', 'O500', 'S332']","{'P252': 1, 'S640': 1, 'S400': 1, 'S300': 1, 'O500': 1, 'S332': 1}","{'P': 1, 'IH1': 2, 'JH': 1, 'AH0': 1, 'N': 2, 'Z': 2, 'SH': 2, 'UH1': 1, 'R': 1, 'L': 2, 'IY0': 2, 'AY1': 1, 'S': 2, 'T': 2, 'AA1': 1, 'AE1': 1, 'CH': 1, 'UW2': 1}",1,6,"[7, 6, 5, 3, 2, 8]",4.472222222222222
The dog dragged Daisy's dolly for digging.,"[['DH', 'AH0'], ['D', 'AO1', 'G'], ['D', 'R', 'AE1', 'G', 'D'], ['D', 'EY1', 'S', 'IY0', 'Z'], ['D', 'AA1', 'L', 'IY0'], ['F', 'AO1', 'R'], ['D', 'IH1', 'G', 'IH0', 'NG']]","['T000', 'D200', 'D623', 'D220', 'D400', 'F600', 'D252']","{'T000': 1, 'D200': 1, 'D623': 1, 'D220': 1, 'D400': 1, 'F600': 1, 'D252': 1}","{'DH': 1, 'AH0': 1, 'D': 6, 'AO1': 2, 'G': 3, 'R': 2, 'AE1': 1, 'EY1': 1, 'S': 1, 'IY0': 2, 'Z': 1, 'AA1': 1, 'L': 1, 'F': 1, 'IH1': 1, 'IH0': 1, 'NG': 1}",1,7,"[3, 3, 7, 7, 5, 3, 8]",4.122448979591836
The stinger stung Sheryl with a sharp stab.,"[['DH', 'AH0'], ['S', 'T', 'IH1', 'NG', 'ER0'], ['S', 'T', 'AH1', 'NG'], ['SH', 'EH1', 'R', 'AH0', 'L'], ['W', 'IH1', 'DH'], ['AH0'], ['SH', 'AA1', 'R', 'P'], ['S', 'T', 'AE1', 'B']]","['T000', 'S352', 'S352', 'S640', 'W300', 'A000', 'S610', 'S310']","{'T000': 1, 'S352': 2, 'S640': 1, 'W300': 1, 'A000': 1, 'S610': 1, 'S310': 1}","{'DH': 2, 'AH0': 3, 'S': 3, 'T': 3, 'IH1': 2, 'NG': 2, 'ER0': 1, 'AH1': 1, 'SH': 2, 'EH1': 1, 'R': 2, 'L': 1, 'W': 1, 'AA1': 1, 'P': 1, 'AE1': 1, 'B': 1}",1,8,"[3, 7, 5, 6, 4, 1, 5, 5]",3.0
Paulie Bull pulled but Billy Pug bailed.,"[['P', 'AO1', 'L', 'IY0'], ['B', 'UH1', 'L'], ['P', 'UH1', 'L', 'D'], ['B', 'AH1', 'T'], ['B', 'IH1', 'L', 'IY0'], ['P', 'AH1', 'G'], ['B', 'EY1', 'L', 'D']]","['P400', 'B400', 'P430', 'B300', 'B400', 'P200', 'B430']","{'P400': 1, 'B400': 2, 'P430': 1, 'B300': 1, 'P200': 1, 'B430': 1}","{'P': 3, 'AO1': 1, 'L': 5, 'IY0': 2, 'B': 4, 'UH1': 2, 'D': 2, 'AH1': 2, 'T': 1, 'IH1': 1, 'G': 1, 'EY1': 1}",1,7,"[6, 4, 6, 3, 5, 3, 7]",2.122448979591837
When Warren Rabbit really wanted he;d rush into his rabbit warren.,"[['W', 'EH1', 'N'], ['W', 'AO1', 'R', 'AH0', 'N'], ['R', 'AE1', 'B', 'AH0', 'T'], ['R', 'IH1', 'L', 'IY0'], ['W', 'AA1', 'N', 'T', 'AH0', 'D'], ['HH', 'EH1', 'D'], ['R', 'AH1', 'SH'], ['IH0', 'N', 'T', 'UW1'], ['HH', 'IH1', 'Z'], ['R', 'AE1', 'B', 'AH0', 'T'], ['W', 'AO1', 'R', 'AH0', 'N']]","['W500', 'W650', 'R130', 'R400', 'W533', 'H300', 'R200', 'I530', 'H200', 'R130', 'W650']","{'W500': 1, 'W650': 2, 'R130': 2, 'R400': 1, 'W533': 1, 'H300': 1, 'R200': 1, 'I530': 1, 'H200': 1}","{'W': 4, 'EH1': 2, 'N': 5, 'AO1': 2, 'R': 6, 'AH0': 5, 'AE1': 2, 'B': 2, 'T': 4, 'IH1': 2, 'L': 1, 'IY0': 1, 'AA1': 1, 'D': 2, 'HH': 2, 'AH1': 1, 'SH': 1, 'IH0': 1, 'UW1': 1, 'Z': 1}",1,11,"[4, 6, 6, 6, 6, 4, 4, 4, 3, 6, 7]",1.537190082644628
"A vampire thirstily sucked thick blood, He glugged, gobbled, gargled and gulped. He swished, swirled and swallowed.","[['AH0'], ['V', 'AE1', 'M', 'P', 'AY0', 'R'], ['TH', 'ER1', 'S', 'T', 'IH0', 'L', 'IY0'], ['S', 'AH1', 'K', 'T'], ['TH', 'IH1', 'K'], ['B', 'L', 'AH1', 'D'], ['HH', 'IY1'], ['G', 'L', 'AH1', 'G', 'D'], ['G', 'AA1', 'B', 'AH0', 'L', 'D'], ['G', 'AA1', 'R', 'G', 'AH0', 'L', 'D'], ['AH0', 'N', 'D'], ['G', 'AH1', 'L', 'P', 'T'], ['HH', 'IY1'], ['S', 'W', 'IH1', 'SH', 'T'], ['S', 'W', 'ER1', 'L', 'D'], ['AH0', 'N', 'D'], ['S', 'W', 'AA1', 'L', 'OW0', 'D']]","['A000', 'V516', 'T623', 'S230', 'T200', 'B430', 'H000', 'G423', 'G143', 'G624', 'A530', 'G413', 'H000', 'S230', 'S643', 'A530', 'S430']","{'A000': 1, 'V516': 1, 'T623': 1, 'S230': 2, 'T200': 1, 'B430': 1, 'H000': 2, 'G423': 1, 'G143': 1, 'G624': 1, 'A530': 2, 'G413': 1, 'S643': 1, 'S430': 1}","{'AH0': 5, 'V': 1, 'AE1': 1, 'M': 1, 'P': 2, 'AY0': 1, 'R': 2, 'TH': 2, 'ER1': 2, 'S': 5, 'T': 4, 'IH0': 1, 'L': 8, 'IY0': 1, 'AH1': 4, 'K': 2, 'IH1': 2, 'B': 2, 'D': 8, 'HH': 2, 'IY1': 2, 'G': 6, 'AA1': 3, 'N': 2, 'W': 3, 'SH': 1, 'OW0': 1}",2,17,"[1, 7, 9, 6, 5, 6, 2, 8, 8, 7, 3, 7, 2, 8, 7, 3, 10]",6.85121107266436
"Seven short, slimy zombies sloshed, slipped and slid on a shiny, slippery slide.","[['S', 'EH1', 'V', 'AH0', 'N'], ['SH', 'AO1', 'R', 'T'], ['S', 'L', 'AY1', 'M', 'IY0'], ['Z', 'AA1', 'M', 'B', 'IY0', 'Z'], ['S', 'L', 'AA1', 'SH', 'T'], ['S', 'L', 'IH1', 'P', 'T'], ['AH0', 'N', 'D'], ['S', 'L', 'IH1', 'D'], ['AA1', 'N'], ['AH0'], ['SH', 'AY1', 'N', 'IY0'], ['S', 'L', 'IH1', 'P', 'ER0', 'IY0'], ['S', 'L', 'AY1', 'D']]","['S150', 'S630', 'S450', 'Z512', 'S423', 'S413', 'A530', 'S430', 'O500', 'A000', 'S500', 'S416', 'S430']","{'S150': 1, 'S630': 1, 'S450': 1, 'Z512': 1, 'S423': 1, 'S413': 1, 'A530': 1, 'S430': 2, 'O500': 1, 'A000': 1, 'S500': 1, 'S416': 1}","{'S': 7, 'EH1': 1, 'V': 1, 'AH0': 3, 'N': 4, 'SH': 3, 'AO1': 1, 'R': 1, 'T': 3, 'L': 6, 'AY1': 3, 'M': 2, 'IY0': 4, 'Z': 2, 'AA1': 3, 'B': 1, 'IH1': 3, 'P': 2, 'D': 3, 'ER0': 1}",1,13,"[5, 6, 5, 7, 8, 7, 3, 4, 2, 1, 6, 8, 6]",4.485207100591715
Four fighting farty fighters farted frequently while fighting ferociously.,"[['F', 'AO1', 'R'], ['F', 'AY1', 'T', 'IH0', 'NG'], ['F', 'AA1', 'R', 'T', 'IY0'], ['F', 'AY1', 'T', 'ER0', 'Z'], ['F', 'AA1', 'R', 'T', 'AH0', 'D'], ['F', 'R', 'IY1', 'K', 'W', 'AH0', 'N', 'T', 'L', 'IY0'], ['W', 'AY1', 'L'], ['F', 'AY1', 'T', 'IH0', 'NG'], ['F', 'ER0', 'OW1', 'SH', 'IH0', 'S', 'L', 'IY0']]","['F600', 'F235', 'F630', 'F236', 'F633', 'F625', 'W400', 'F235', 'F622']","{'F600': 1, 'F235': 2, 'F630': 1, 'F236': 1, 'F633': 1, 'F625': 1, 'W400': 1, 'F622': 1}","{'F': 8, 'AO1': 1, 'R': 4, 'AY1': 4, 'T': 6, 'IH0': 3, 'NG': 2, 'AA1': 2, 'IY0': 3, 'ER0': 2, 'Z': 1, 'AH0': 2, 'D': 1, 'IY1': 1, 'K': 1, 'W': 2, 'N': 1, 'L': 3, 'OW1': 1, 'SH': 1, 'S': 1}",1,9,"[4, 8, 5, 8, 6, 10, 5, 8, 12]",6.0
"Orange spew, red spew, yellow spew, blue spew.","[['AO1', 'R', 'AH0', 'N', 'JH'], ['S', 'P', 'Y', 'UW1'], ['R', 'EH1', 'D'], ['S', 'P', 'Y', 'UW1'], ['Y', 'EH1', 'L', 'OW0'], ['S', 'P', 'Y', 'UW1'], ['B', 'L', 'UW1'], ['S', 'P', 'Y', 'UW1']]","['O652', 'S100', 'R300', 'S100', 'Y400', 'S100', 'B400', 'S100']","{'O652': 1, 'S100': 4, 'R300': 1, 'Y400': 1, 'B400': 1}","{'AO1': 1, 'R': 2, 'AH0': 1, 'N': 1, 'JH': 1, 'S': 4, 'P': 4, 'Y': 5, 'UW1': 5, 'EH1': 2, 'D': 1, 'L': 2, 'OW0': 1, 'B': 1}",1,8,"[6, 5, 3, 5, 6, 5, 4, 5]",0.859375
Peter Popov popped off presently.,"[['P', 'IY1', 'T', 'ER0'], ['P', 'OW1', 'P', 'AH0', 'V'], ['P', 'AA1', 'P', 'T'], ['AO1', 'F'], ['P', 'R', 'EH1', 'Z', 'AH0', 'N', 'T', 'L', 'IY0']]","['P360', 'P110', 'P130', 'O100', 'P625']","{'P360': 1, 'P110': 1, 'P130': 1, 'O100': 1, 'P625': 1}","{'P': 6, 'IY1': 1, 'T': 3, 'ER0': 1, 'OW1': 1, 'AH0': 2, 'V': 1, 'AA1': 1, 'AO1': 1, 'F': 1, 'R': 1, 'EH1': 1, 'Z': 1, 'N': 1, 'L': 1, 'IY0': 1}",1,5,"[5, 5, 6, 3, 10]",5.359999999999999
The queen quite cleverly created chaos with a steamy stinker.,"[['DH', 'AH0'], ['K', 'W', 'IY1', 'N'], ['K', 'W', 'AY1', 'T'], ['K', 'L', 'EH1', 'V', 'ER0', 'L', 'IY0'], ['K', 'R', 'IY0', 'EY1', 'T', 'AH0', 'D'], ['K', 'EY1', 'AA0', 'S'], ['W', 'IH1', 'DH'], ['AH0'], ['S', 'T', 'IY1', 'M', 'IY0'], ['S', 'T', 'IH1', 'NG', 'K', 'ER0']]","['T000', 'Q500', 'Q300', 'C416', 'C633', 'C200', 'W300', 'A000', 'S350', 'S352']","{'T000': 1, 'Q500': 1, 'Q300': 1, 'C416': 1, 'C633': 1, 'C200': 1, 'W300': 1, 'A000': 1, 'S350': 1, 'S352': 1}","{'DH': 2, 'AH0': 3, 'K': 6, 'W': 3, 'IY1': 2, 'N': 1, 'AY1': 1, 'T': 4, 'L': 2, 'EH1': 1, 'V': 1, 'ER0': 2, 'IY0': 3, 'R': 1, 'EY1': 2, 'D': 1, 'AA0': 1, 'S': 3, 'IH1': 2, 'M': 1, 'NG': 1}",1,10,"[3, 5, 5, 8, 7, 5, 4, 1, 6, 8]",4.359999999999999
"Thick, slimy sticky snot.","[['TH', 'IH1', 'K'], ['S', 'L', 'AY1', 'M', 'IY0'], ['S', 'T', 'IH1', 'K', 'IY0'], ['S', 'N', 'AO1', 'T']]","['T200', 'S450', 'S320', 'S530']","{'T200': 1, 'S450': 1, 'S320': 1, 'S530': 1}","{'TH': 1, 'IH1': 2, 'K': 2, 'S': 3, 'L': 1, 'AY1': 1, 'M': 1, 'IY0': 2, 'T': 2, 'N': 1, 'AO1': 1}",1,4,"[6, 5, 6, 5]",0.25
